"","V1","V2"
"4528",883245.445528303,4753318.68140843
"4529",892156.715123127,4777375.22876951
"4530",891466.14368054,4760829.81374711
"4531",877047.786517649,4770341.93368093
"4532",873456.713599557,4768236.55397046
"4533",886941.105305063,4777158.46608938
"4534",854011.137249951,4752277.3222034
"4535",850813.622717568,4756706.46445262
"4536",895075.67173771,4762101.37486925
"4537",884463.163689459,4764699.70772837
"4538",864594.967767965,4761180.55831782
"4539",888579.804802588,4771004.90459243
"4540",862778.867989626,4753682.5881379
"4541",871179.661827174,4765039.53732757
"4542",898052.668917734,4764474.35567873
"4543",890132.752339076,4758369.30225973
"4544",867742.581753915,4758282.68132185
"4545",579239.557717439,4894847.50940154
"4546",581116.532693457,4908969.24466947
"4547",587606.523429245,4881608.54956023
"4548",594478.482864932,4895172.45826425
"4549",590459.980886797,4906916.77101102
"4550",575556.317234796,4913042.37975581
"4551",590432.657223427,4896113.21177713
"4552",582115.384020764,4888361.58927382
"4553",583596.880028411,4903950.13232181
"4554",593048.112321673,4878650.0990182
"4555",593897.293282412,4873817.75331241
"4556",594931.194836354,4949949.44113034
"4557",577600.973650272,4961652.21320405
"4558",596008.244263862,4975562.73756428
"4559",577112.844394361,4943901.76390515
"4560",589822.476518729,4976652.60663271
"4561",584677.890835772,4940301.96616513
"4562",595196.592266741,4929029.42857509
"4563",543382.304861371,4921993.05536552
"4564",605987.002019498,4972902.85206228
"4565",608854.796762488,4943212.76170597
"4566",569441.182152437,4936203.85290186
"4567",577857.48815618,4949337.25083138
"4568",567380.423606396,4943638.68573273
"4572",627981.085816886,4940766.79952579
"4573",632809.006137008,4960303.02957178
"4574",628950.321412506,4926635.81686903
"4575",617194.832943342,4947728.29297915
"4576",623267.488761435,4972462.66702897
"4577",617723.965358535,4971127.72317513
"4578",628055.57618629,4961597.67284379
"4579",639278.795402439,4967023.47363579
"4580",620654.434895253,4959497.71751356
"4581",621728.375435957,4923190.11711566
"4582",639117.830493083,4938779.58752015
"4583",618397.804747731,4931545.55318897
"4584",635250.509180062,4931358.6466795
"4585",624727.476539045,4964364.22873538
"4586",612771.66666386,4921574.85505484
"4587",620953.119162668,4951126.82634979
"4588",612219.869845308,4934060.93789613
"4589",639736.518936042,4958145.65935237
"4590",643202.19244038,4970771.75705509
"4591",616369.905897547,4961737.26988043
"4592",627700.333005208,4971062.97430499
"4593",632747.143027431,4973794.31330031
"4594",634972.515684187,4979235.81411697
"4595",615608.736565895,4951519.63801863
"4596",635056.733889979,4967164.6513891
"4597",620502.578253564,4967764.78672952
"4598",620042.137607289,4942933.95368129
"4599",641931.640430073,4975023.36463591
"4600",629485.336155039,4950622.04406949
"4601",642619.287314764,4965394.93691688
"4602",647191.720871098,4972321.82310245
"4603",641688.306664176,4947835.88205888
"4604",641308.334817201,4952834.04014321
"4605",614313.577256576,4941865.75661168
"4606",616166.608799534,4956286.20073397
"4607",634094.423536089,4939736.46793319
"4608",623127.10686122,4915823.384954
"4609",607844.505449963,4925545.32612969
"4610",621503.72607356,4937357.7785934
"4611",626617.233486776,4934192.48059674
"4612",614939.388984182,4908245.60906496
"4614",658113.129743871,4953744.55810911
"4615",662083.955511737,4957575.89563649
"4616",645899.819569767,4951197.89229964
"4617",669575.364503225,4963246.54798705
"4618",649673.886979159,4962643.33393688
"4619",664487.877910534,4940397.29280882
"4620",653217.538066484,4936102.44567363
"4621",653413.062782435,4929497.57431236
"4622",658215.020374213,4967111.0843967
"4623",658025.934604791,4976621.08622762
"4624",642451.368566643,4894354.53946511
"4625",679115.054607936,4968709.51656703
"4626",645133.656129728,4932464.29455179
"4627",632248.852727149,4892254.76647725
"4628",646547.477451501,4937907.84211284
"4629",622833.29614488,4902315.56364645
"4630",655744.639207348,4918314.01247716
"4631",635595.507925391,4906430.02339849
"4632",648635.684592101,4930025.13088991
"4633",652355.884446273,4922209.85945361
"4634",664064.142671653,4967041.08859259
"4635",667715.944830278,4974842.73864267
"4636",651866.480047113,4945142.37235295
"4637",638257.529755855,4902199.15609378
"4638",627263.996464271,4911173.63802731
"4639",653553.046390028,4903358.31043276
"4640",662912.154285401,4950027.69087317
"4641",652368.961080762,4970669.62485962
"4642",630971.492330133,4909778.22232797
"4643",647014.369612818,4911002.4143064
"4644",626141.82042441,4893270.30200805
"4645",637430.674356617,4914700.47339355
"4646",636093.998673782,4923146.52869481
"4647",665666.814489867,4956644.34291022
"4648",631933.578573715,4898807.06260729
"4649",660651.465441277,4937572.86299173
"4650",669971.960133784,4967996.24603712
"4651",657310.233836922,4972171.98216288
"4652",660778.873180204,4961551.47333747
"4653",641298.526171246,4932632.21661143
"4654",660733.144972157,4926744.40351319
"4655",644269.945397392,4921636.46042227
"4656",642648.818098025,4900908.03470483
"4657",653693.430259483,4956773.96713154
"4658",658942.314176852,4933455.21243149
"4659",658768.247343076,4927899.40763491
"4660",658982.139168945,4913907.9483252
"4661",674155.964094179,4936982.79552064
"4662",685046.827381309,4944660.91521024
"4663",703838.991295667,4949326.13673033
"4664",692195.902374988,4945044.22050496
"4665",685463.376430371,4929764.41085958
"4666",577001.91591187,4904425.28925409
"4667",561799.220251062,4910592.37792678
"4668",635382.213632429,4852981.88214368
"4669",631320.912700499,4877525.18451486
"4670",620690.255152324,4883815.7217289
"4671",621692.185077004,4870145.28603086
"4672",605979.753268567,4864735.23359879
"4673",606108.840995431,4889143.78920659
"4674",626786.521836671,4854732.30743026
"4675",605723.136751687,4883475.14787855
"4676",611046.818605564,4884495.55514971
"4677",615794.433869467,4893327.54132681
"4678",624296.129228989,4880708.31168585
"4679",811083.633590066,4685374.8014986
"4680",803422.459726895,4698363.30776766
"4681",794330.449178691,4697462.24811253
"4682",819303.546535437,4682058.66512374
"4683",814344.398103871,4688771.83591083
"4684",811044.930873152,4691718.26865857
"4685",802628.173605389,4681275.32267677
"4686",815397.020649706,4715613.54442086
"4687",836426.552484098,4675059.20410541
"4688",825491.988618719,4671409.50584325
"4689",830780.162302189,4677571.88717193
"4690",841921.652930876,4681873.8082892
"4691",834915.978103215,4691966.84424826
"4692",819542.905238158,4713064.0648499
"4693",803896.560348775,4688918.80357068
"4694",802070.710291493,4685545.85201176
"4695",820693.218877608,4678955.95819292
"4696",812624.758149038,4680345.76739638
"4697",817180.62097998,4684839.2497383
"4698",835249.016734577,4715278.87756657
"4699",827713.592181969,4674831.13345083
"4700",817314.062522751,4701609.09796056
"4701",817616.904294938,4714934.13739674
"4702",804938.260629842,4692130.40267913
"4703",823329.359578221,4686734.58361225
"4704",808719.301707482,4687188.40389697
"4705",818864.489231806,4674345.23330313
"4706",798273.205117005,4690915.23708465
"4707",793681.398197268,4688736.95263248
"4708",795307.546055691,4693543.87947805
"4709",810377.753888401,4679438.40914786
"4710",819155.810317636,4687446.99710924
"4711",798779.43492984,4696182.5376979
"4712",831404.602507189,4672216.95363712
"4713",799741.877134502,4699654.08336302
"4714",832483.790656385,4684608.19646892
"4715",838725.620680296,4645994.47726943
"4716",834717.783964745,4655405.0695591
"4717",802245.631593237,4623964.24947969
"4718",739265.335201188,4669533.12364173
"4719",770004.988674902,4663517.68527292
"4720",829518.067861515,4658481.20453621
"4721",801153.526837523,4600796.41075731
"4722",843534.959692578,4643238.53284934
"4723",804667.542366003,4623561.23945189
"4724",833342.077399951,4661059.30054763
"4725",824282.040475345,4627472.34680956
"4726",833664.211058847,4645298.01873522
"4727",761583.267409544,4664779.59111679
"4728",844357.911104627,4656827.05653683
"4729",778436.654677311,4669788.640724
"4730",754228.456322199,4669312.23925847
"4731",834897.10319599,4650657.23274786
"4732",795156.37796581,4670187.23132074
"4733",826454.450706755,4645269.31159162
"4734",840982.373070029,4613288.39583353
"4735",822959.888147488,4647196.35130408
"4736",803668.482109281,4627830.00487422
"4737",821031.103667595,4653468.78764969
"4738",790810.310286822,4667885.98446426
"4739",823923.103890842,4641289.39497524
"4740",826595.679618167,4636227.29088507
"4741",829537.52927261,4652396.59344463
"4742",838198.678764728,4656224.3374232
"4743",756297.960861698,4655376.75191906
"4744",826378.82840546,4651763.82171382
"4745",827828.662246206,4663308.14573467
"4746",732425.013588967,4666536.31052544
"4747",794554.211028249,4677830.21393512
"4748",831835.382541739,4628262.54506219
"4749",812090.582297047,4637823.41764637
"4750",797133.754521913,4673415.3549131
"4751",796621.869667363,4684536.35744686
"4752",782094.693568287,4662958.20414915
"4753",804789.805515585,4636823.65609764
"4754",814546.192826342,4643691.08577462
"4755",838458.92429797,4624930.5413666
"4756",830709.116459152,4636725.02661984
"4757",808572.762026059,4620408.10953248
"4758",831137.121866435,4649649.00173092
"4759",843213.401344311,4618802.53049096
"4760",805709.578261041,4632951.24080289
"4761",806740.452890724,4654264.36742362
"4762",846495.050115919,4647062.10874715
"4763",821030.381323674,4633638.55354239
"4764",806907.710882647,4616719.04028773
"4765",821984.154872138,4665769.71801739
"4766",783854.575000534,4673272.14813718
"4767",1032204.13928892,4598878.47142579
"4768",1079420.71502635,4658785.98318843
"4769",1091269.52958801,4656759.81531174
"4770",1006441.97362097,4609473.02395216
"4771",814387.833754887,4658295.11140874
"4772",801230.373804737,4629588.23156872
"4773",780580.202072023,4676557.7264242
"4774",803161.482554683,4660719.83745687
"4775",810467.319003336,4635539.48398764
"4776",817219.09904111,4669425.71434969
"4777",836419.464001744,4618603.36223059
"4778",804467.083855303,4671175.54762819
"4779",808055.753813563,4635911.31353331
"4780",799710.598956986,4663641.04776386
"4781",814016.195495599,4672012.03294147
"4782",809506.935274207,4669053.82043409
"4783",789530.882892905,4671518.10343626
"4784",796756.602152985,4681081.37871716
"4785",808391.265829499,4624858.34245224
"4786",810979.505308929,4675083.52875151
"4787",808315.842870422,4598351.00936635
"4788",834276.151013619,4640795.92980172
"4789",820394.026328276,4636642.68549158
"4790",809900.242303401,4665528.32013005
"4791",825006.55004758,4667026.22973255
"4792",828667.07935881,4647364.93660971
"4793",822327.39412254,4644472.04442343
"4794",791831.488454224,4618202.44013714
"4795",793714.386386876,4684732.73068469
"4796",791368.966794,4665186.56061828
"4797",787641.271366604,4677019.16844226
"4798",830915.554446275,4664381.53249302
"4799",832543.86171077,4653343.4119438
"4800",827506.354675159,4639753.34001029
"4801",810582.6589275,4629059.74831233
"4802",821223.374562758,4662600.81651077
"4803",813765.147092893,4632679.32262627
"4804",834442.123627218,4648085.05455983
"4805",837642.786229263,4643256.77256895
"4806",787279.030328731,4642644.14289492
"4807",830681.413822866,4660765.62556985
"4808",785111.551452121,4666068.94755332
"4809",826159.162977832,4655840.68586284
"4810",820066.423350052,4648479.16718137
"4811",816655.220915115,4661964.26128118
"4812",740303.902249717,4658881.82529515
"4813",806710.331123862,4659961.04573747
"4814",790633.383382722,4682225.94479733
"4815",830187.578483332,4644156.07888833
"4816",827340.823656459,4657632.29763281
"4817",833311.684527094,4623217.88375966
"4818",841305.162148731,4650813.44594788
"4819",813672.994927942,4651957.87881308
"4820",745562.403762208,4667671.02069312
"4821",799013.243651764,4681570.05673007
"4822",768839.96431284,4671659.0258434
"4823",851031.961621276,4651006.83263
"4824",829397.955144406,4667629.18841982
"4825",825613.481108374,4631688.01987407
"4826",813737.364539455,4619192.35562268
"4827",821450.750620497,4658624.40421075
"4828",830972.067395599,4669842.47770476
"4829",814962.202008069,4640403.71251558
"4830",818218.970371797,4626585.74819393
"4831",756799.59038058,4649306.06851971
"4832",796034.738194385,4612710.94636071
"4833",800314.360902288,4633266.04105639
"4834",814377.506123328,4637491.33670504
"4835",767868.408593531,4642354.2285156
"4836",801012.482744412,4656402.99251023
"4837",804825.164519719,4609444.4187533
"4838",836263.074470861,4607734.21817763
"4839",878800.520872691,4591902.69105877
"4840",906220.926643846,4584659.98933068
"4841",819957.261485338,4609522.25669303
"4842",825276.508946921,4617898.26364772
"4843",869040.07627492,4585500.87532456
"4844",887590.208045534,4580720.74142426
"4845",880607.227101616,4574790.83619375
"4846",879081.859486563,4582469.44435011
"4847",823864.033167389,4597791.85936417
"4848",873173.055592079,4594346.26567718
"4849",848949.652044502,4607457.27560078
"4850",897427.206777482,4579209.47569302
"4851",861084.731943977,4588345.29258433
"4852",831685.213291679,4613204.19553667
"4853",843748.707613019,4591621.55509114
"4854",833685.065225301,4536179.54816627
"4855",847918.013132042,4599498.43012443
"4856",855446.64421512,4602718.76179246
"4857",844784.035989146,4605529.1510343
"4858",826055.333730314,4623131.11077588
"4859",852998.153379515,4598926.61246438
"4860",837256.523499256,4584727.28746046
"4861",842278.827822013,4574928.73520895
"4862",902259.006054339,4580905.83825516
"4863",831077.299488524,4606500.24196147
"4864",838697.695411752,4601041.43926072
"4865",853956.764170907,4591921.02994024
"4866",871734.611167674,4578193.92403319
"4867",893579.566090787,4584661.91422803
"4868",850807.125599102,4582312.75707661
"4869",873315.533649355,4525163.48047557
"4870",914930.938221703,4611877.94435576
"4871",846961.929837148,4635165.77012813
"4872",861352.288868976,4627059.16573146
"4873",895230.065919049,4628450.35826048
"4874",861593.288142735,4597894.13059146
"4875",845005.211358855,4628515.38523022
"4876",893779.753824064,4602531.31146518
"4877",880050.959201651,4611573.490102
"4878",865241.709199465,4612968.9357264
"4879",885153.330354873,4620853.40938917
"4880",899120.089648946,4618838.22347474
"4881",896490.560065504,4588344.9265642
"4882",901162.695593807,4614749.19561443
"4883",872050.053000964,4619503.25292281
"4884",886967.764777599,4627469.44973925
"4885",891249.992713913,4632664.80560802
"4886",893986.041931249,4616634.39828718
"4887",892716.632065887,4621110.35229842
"4888",903766.626783941,4603227.68074236
"4889",877320.787969145,4625020.34047437
"4890",897011.86324142,4591759.73321914
"4891",891396.351418759,4605993.07698796
"4892",868544.366624976,4604187.67177285
"4893",861172.384287901,4610697.0937837
"4894",875205.334053038,4609236.90577847
"4895",909040.446381264,4603259.1997315
"4896",883691.189093036,4609330.20728688
"4897",865620.608762387,4633252.27690711
"4898",893126.552697694,4611560.45313606
"4899",900334.999299281,4586946.71076959
